Cpu,mae,mse,rmse,File,population,generation,crossover,pc
6.940913000000001,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,424,39,0.05,0.6
2.973114,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,195,33,0.57,0.62
2.7853939999999997,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,464,12,0.77,0.59
7.420727999999999,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,463,36,0.44,0.85
4.622375,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,253,41,0.48,0.9
7.310427000000002,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,448,39,0.32,0.11
9.107712,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,463,47,0.66,0.31
5.480389,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,319,45,0.37,0.94
4.8556349999999995,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,386,34,0.62,0.4
5.647587000000001,1.1183737281897062,3.048496216537466,1.7459943346235307,nguyen-4.training.csv,334,45,0.88,0.27
1.7447689999999998,0.8876046483927145,1.9315251374028184,1.3897931995094877,vladislavleva-3.training.csv,125,26,0.6,0.46
2.211908,0.9004053249122704,1.948680444367539,1.3959514477113948,vladislavleva-3.training.csv,111,39,0.66,0.85
2.335055,0.9004053249122704,1.948680444367539,1.3959514477113948,vladislavleva-3.training.csv,121,38,0.54,0.31
0.817547,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,137,10,0.71,0.31
4.707262,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,294,35,0.09,0.76
2.2991589999999995,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,330,13,0.99,0.24
3.5764120000000004,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,206,36,0.89,0.99
3.000233,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,223,31,0.29,0.06
4.5391439999999985,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,477,22,0.18,0.84
