Cpu,mae,mse,rmse,File,population,generation,crossover,pc
0.954376,0.19694950990032606,1.3431597766614352,1.1589477022978367,strogatz_lv2.csv,55,32,0.63,0.09
5.2384650000000015,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,239,45,0.15,0.24
4.3276390000000005,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,185,44,0.72,0.05
6.833234,0.21120259430711627,1.338728996908354,1.1570345703168743,strogatz_lv2.csv,403,33,0.72,0.36
5.8008739999999985,0.21120259430711627,1.338728996908354,1.1570345703168743,strogatz_lv2.csv,457,23,0.93,0.05
1.546876,0.625002089380951,1.7147216394213105,1.3094738024952275,strogatz_lv2.csv,109,29,0.28,0.42
6.190943,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,246,48,0.83,0.59
2.978972,0.8670772143626729,1.6984242635540918,1.3032360736083437,strogatz_lv2.csv,129,47,0.07,0.58
1.9581560000000002,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,253,15,0.73,0.66
3.502139,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,431,16,0.7,0.54
2.8827979999999997,0.2176523223788312,1.336916284219271,1.156250960743069,strogatz_lv2.csv,389,16,0.41,0.6
2.3357270000000003,0.19973655791371125,0.04420419997858248,0.21024794880945327,strogatz_barmag1.csv,289,14,0.64,0.8
6.3920910000000015,0.12515481820745947,0.026710030586678767,0.16343203659833275,strogatz_barmag1.csv,403,33,0.32,1.0
6.931292999999998,0.12215857384372016,0.026983971828540083,0.16426798783859284,strogatz_barmag1.csv,371,38,0.57,0.27
7.4273700000000025,0.12859260706568806,0.026559813737301548,0.16297181884393866,strogatz_barmag1.csv,485,30,0.7,0.03
1.2759210000000003,0.5585717024914904,0.33854480144581145,0.5818460289851701,strogatz_barmag1.csv,60,41,0.96,0.25
6.437837,0.12335871245203794,0.04175982655939404,0.2043522120247149,strogatz_barmag1.csv,297,46,0.49,0.42
0.932357,0.22099426835935365,0.07538092126925547,0.2745558618373599,strogatz_barmag1.csv,138,13,0.17,0.31
4.758984999999999,0.19973655791371125,0.04420419997858248,0.21024794880945327,strogatz_barmag1.csv,283,35,0.69,0.72
0.9405639999999996,0.12515481820745947,0.026710030586678767,0.16343203659833275,strogatz_barmag1.csv,55,32,0.63,0.09
5.395242,0.12515481820745947,0.026710030586678767,0.16343203659833275,strogatz_barmag1.csv,278,39,0.69,0.05
5.110329,0.3154191748911891,0.1161339468831062,0.3407843113805361,strogatz_barmag1.csv,239,45,0.15,0.24
4.119546,0.13065606885052747,0.043613462949043225,0.20883836560613864,strogatz_barmag1.csv,185,44,0.72,0.05
6.815264999999999,0.15808580638679834,0.05153357680253375,0.2270100808390097,strogatz_barmag1.csv,403,33,0.72,0.36
5.774796,0.11051404807947228,0.030198847578172983,0.17377815621697965,strogatz_barmag1.csv,457,23,0.93,0.05
1.475883,0.3154191748911891,0.1161339468831062,0.3407843113805361,strogatz_barmag1.csv,109,29,0.28,0.42
5.959339,0.15808580638679834,0.05153357680253375,0.2270100808390097,strogatz_barmag1.csv,246,48,0.83,0.59
2.605021,0.3154191748911891,0.1161339468831062,0.3407843113805361,strogatz_barmag1.csv,129,47,0.07,0.58
1.884499,0.11764803556186446,0.027716996387708817,0.1664842226389901,strogatz_barmag1.csv,253,15,0.73,0.66
3.1592960000000003,0.13950219822335874,0.02699462768023636,0.1643004189898381,strogatz_barmag1.csv,431,16,0.7,0.54
2.5700220000000003,0.12515481820745947,0.026710030586678767,0.16343203659833275,strogatz_barmag1.csv,389,16,0.41,0.6
2.1060830000000004,0.08297820671945215,0.009275625976647096,0.09631005127528018,strogatz_shearflow1.csv,289,14,0.64,0.8
