Cpu,mae,mse,rmse,File,name,scores,Best Scores, Parameters
170.84552200000007,0.5590026437543129,0.5555137343450817,0.7453279374510804,../Datasets/keijzer-7.training.csv,GP,-0.022791514293961646,-0.13946915447584834,"{'population_size': 286, 'parsimony_coefficient': 0.2726530612244898, 'p_crossover': 0.5858163265306122, 'generations': 27}"
178.65181399999983,4.106760453374539,25.159898816709337,5.015964395478634,../Datasets/vladislavleva-6.training.csv,GP,-3.2146687545677075,-0.36038782690451787,"{'population_size': 487, 'parsimony_coefficient': 0.09081632653061224, 'p_crossover': 0.11102040816326529, 'generations': 20}"
147.46061600000007,0.9316007282556238,2.6236307460549635,1.6197625585421351,../Datasets/vladislavleva-8.training.csv,GP,-0.1474767276616027,-0.31171697903904894,"{'population_size': 280, 'parsimony_coefficient': 0.7373469387755102, 'p_crossover': 0.15142857142857144, 'generations': 18}"
145.85277900000028,0.6465955356723876,1.6573581190450328,1.2873842157821545,../Datasets/nguyen-3.training.csv,GP,0.27896317157952133,-0.19451366515182697,"{'population_size': 436, 'parsimony_coefficient': 0.5757142857142857, 'p_crossover': 0.2120408163265306, 'generations': 22}"
239.52026000000023,0.344099144997416,0.2413894546485218,0.49131400819488324,../Datasets/vladislavleva-5.training.csv,GP,-0.028134875821238747,-0.022359226059795078,"{'population_size': 407, 'parsimony_coefficient': 0.6161224489795918, 'p_crossover': 0.6464285714285715, 'generations': 42}"
179.32963100000006,0.2148404710861226,0.08088159116332003,0.28439689021387,../Datasets/keijzer-2.training.csv,GP,-0.09469403120181341,-0.0816613123815955,"{'population_size': 212, 'parsimony_coefficient': 0.333265306122449, 'p_crossover': 0.22214285714285714, 'generations': 47}"
174.30944899999986,1.8362612789059283,5.258444456242267,2.2931298385050654,../Datasets/keijzer-15.training.csv,GP,0.6146993653046204,-0.7796423905221597,"{'population_size': 107, 'parsimony_coefficient': 0.9393877551020408, 'p_crossover': 0.3029591836734694, 'generations': 10}"
106.3332660000001,0.4423306652732656,0.35468831396844236,0.5955571458461751,../Datasets/keijzer-8.training.csv,GP,0.9112345621720233,0.43398331580456195,"{'population_size': 481, 'parsimony_coefficient': 0.26255102040816325, 'p_crossover': 0.8181632653061224, 'generations': 19}"
165.4233260000001,0.2059683548047714,0.09703945440785978,0.31151156384291706,../Datasets/keijzer-4.training.csv,GP,-0.12793281564413772,-0.03554009325999909,"{'population_size': 309, 'parsimony_coefficient': 0.9191836734693878, 'p_crossover': 0.7676530612244897, 'generations': 46}"
124.7031490000004,0.2897374287222155,0.14368810193648238,0.3790621346645987,../Datasets/keijzer-3.training.csv,GP,-0.04095883984025983,-0.31109510335246193,"{'population_size': 431, 'parsimony_coefficient': 0.3433673469387755, 'p_crossover': 0.9393877551020408, 'generations': 31}"
116.96648600000026,0.27357636344304787,0.15070274797425104,0.38820451823008323,../Datasets/vladislavleva-2.training.csv,GP,-0.6773154895937075,-0.07462217882402218,"{'population_size': 233, 'parsimony_coefficient': 0.16153061224489795, 'p_crossover': 0.5858163265306122, 'generations': 16}"
181.8195169999999,0.8647292328139224,1.5273635646401251,1.2358655123597087,../Datasets/keijzer-14.training.csv,GP,-0.7950260478782134,-5.892753835158164,"{'population_size': 60, 'parsimony_coefficient': 0.1413265306122449, 'p_crossover': 0.2524489795918367, 'generations': 40}"
143.1513399999999,0.2733696688482942,0.11655054768874154,0.3413950024366812,../Datasets/nguyen-10.training.csv,GP,0.8503460196050233,0.8641891602378206,"{'population_size': 495, 'parsimony_coefficient': 0.9797959183673469, 'p_crossover': 0.676734693877551, 'generations': 45}"
158.57829500000025,0.197612314567449,0.062289407140265686,0.24957845888671099,../Datasets/nguyen-5.training.csv,GP,-1.5559126507516372,-4.780412810305082,"{'population_size': 311, 'parsimony_coefficient': 0.030204081632653063, 'p_crossover': 0.9090816326530612, 'generations': 23}"
115.49040000000014,2.4650489235724646,10.127523253471782,3.1823769816713705,../Datasets/vladislavleva-7.training.csv,GP,-0.01701389795637276,-0.009002517742956063,"{'population_size': 463, 'parsimony_coefficient': 0.4140816326530612, 'p_crossover': 0.5151020408163265, 'generations': 34}"
182.6072280000003,0.5083836257854849,0.6016574756668844,0.7756658273166895,../Datasets/keijzer-9.training.csv,GP,-0.027964480824790083,-0.9994308044995147,"{'population_size': 457, 'parsimony_coefficient': 0.1716326530612245, 'p_crossover': 0.7676530612244897, 'generations': 17}"
146.56577900000048,0.13044787982329528,0.025758805687447508,0.1604955005208791,../Datasets/keijzer-1.training.csv,GP,-1.114906232481391,-1.08189946462398,"{'population_size': 436, 'parsimony_coefficient': 0.8989795918367347, 'p_crossover': 0.9494897959183674, 'generations': 35}"
146.3545320000003,0.4431896329093157,0.24168650629028143,0.4916162184980083,../Datasets/nguyen-7.training.csv,GP,0.503733164684138,-50.183558849488456,"{'population_size': 277, 'parsimony_coefficient': 0.15142857142857144, 'p_crossover': 0.2120408163265306, 'generations': 44}"
